# synthetic eigs
6.467057889736969878e-02 4.046820169748816531e-01 5.306474041277486897e-01
4.474766920248515745e-02 2.203214867028651935e-01 7.349308440946495935e-01
5.112400460813292663e-02 2.281295195741787074e-01 7.207464758176883590e-01
3.306528364010614257e-02 2.178749295351838089e-01 7.490597868247100832e-01
2.903249332380209227e-02 1.800444443157438734e-01 7.909230623604540655e-01
2.133163686920713786e-02 1.331327366186641492e-01 8.455356265121287684e-01
5.571449082718245988e-02 1.579867582872697129e-01 7.862987508855477925e-01
4.734719435553585293e-02 2.542591550662515187e-01 6.983936505782126769e-01
3.770870664788234655e-02 2.008176972160784224e-01 7.614735961360391547e-01
9.213710599038865690e-02 2.228122863855268865e-01 6.850506076240845399e-01
2.531865981788214079e-02 1.081892033629612143e-01 8.664921368191565998e-01
6.820225918366708273e-02 2.052975676470406019e-01 7.265001731692922737e-01
6.648289288181849499e-02 1.544980644529553582e-01 7.790190426652261468e-01
3.846922442827457184e-02 1.238466656170859603e-01 8.376841099546393776e-01
6.453318922384573830e-02 9.382491913236241932e-02 8.416418916437918840e-01
3.514808908176021013e-02 6.245943455683863194e-02 9.023924763614011857e-01
1.887682510324807314e-02 2.030810119480737017e-02 9.608150737019446330e-01
3.796968974490527032e-02 8.898087060276135829e-02 8.730494396523332812e-01
6.677876436639527957e-02 1.041679519579801205e-01 8.290532836756245860e-01
1.918458118588918515e-01 3.856006307213926121e-01 4.225535574197155642e-01
9.157351295968539640e-02 2.762539199448867389e-01 6.321725670954279064e-01
1.108697376586467165e-01 1.535636677296116914e-01 7.355665946117416754e-01
1.884650913930678018e-01 2.922008164135503905e-01 5.193340921933818910e-01
1.579680318164264907e-01 2.796528858914906213e-01 5.623790822920828880e-01
6.286826130889829056e-02 9.070029818657796006e-02 8.464314405045237910e-01
1.316265324172509986e-02 2.680137350802093421e-02 9.600359732502540266e-01
3.557444813174478332e-02 4.002427240023864047e-02 9.244012794680165346e-01
1.632164058669636694e-02 4.731138634747467098e-02 9.363669730658290558e-01
3.296867860777868975e-02 3.506679185170773899e-02 9.319645295405136753e-01
3.918403407897629726e-02 5.557761381634108988e-02 9.052383521046826198e-01
4.620730609461733140e-02 1.011331140601143264e-01 8.526595798452684116e-01
4.777250305914221978e-02 5.332075281144788015e-02 8.989067441294099625e-01
3.758365442193647293e-02 4.938115335761322777e-02 9.130351922204502646e-01
6.792945371781100583e-02 1.070753981119082904e-01 8.249951481702807454e-01
9.625417989702773902e-02 1.372944372692035675e-01 7.664513828337687906e-01
9.651524838160388531e-02 1.237878855764573821e-01 7.796968660419387742e-01
1.045756137168618594e-01 1.583992091959905146e-01 7.370251770871476538e-01
1.478440785130813173e-01 1.611718992494451663e-01 6.909840222374735719e-01
1.153370695952078279e-01 1.632549118593117632e-01 7.214080185454804228e-01
1.030269974714226322e-01 1.197241033986925912e-01 7.772488991298848182e-01
1.540514840643917305e-01 2.200779252549608656e-01 6.258705906806474317e-01
8.987773129952660034e-02 1.231082794805746644e-01 7.870139892198987353e-01
1.086516800326288862e-01 1.845510987261707869e-01 7.067972212412003685e-01
2.689805449932742287e-01 2.949278646476018451e-01 4.360915903591239817e-01
2.556474669368838937e-01 2.908567019185315794e-01 4.534958311445845269e-01
1.892336139240096693e-01 2.952327505416488251e-01 5.155336355343416166e-01
1.339664696770979102e-01 3.599272387671064721e-01 5.061062915557956732e-01
1.833130218598114647e-01 3.782063274418022147e-01 4.384806506983862096e-01
1.586230363689810352e-01 3.852406775644456327e-01 4.561362860665733598e-01
1.871271494647475664e-01 2.741423833574234692e-01 5.387304671778289089e-01
1.588058655478324366e-01 2.853507115784905124e-01 5.558434228736770510e-01
9.561243971394944863e-02 3.626077153175474299e-01 5.417798449685032880e-01
8.323293628267612598e-02 3.262542782809290665e-01 5.905127854363949602e-01
5.380842021996773417e-02 1.925568658410911071e-01 7.536347139389412142e-01
7.004439018482144785e-02 1.677187953650669527e-01 7.622368144501115994e-01
1.130932142170043841e-01 3.309449839496495516e-01 5.559618018333460920e-01
9.184328377011548306e-02 2.306218536082629555e-01 6.775348626216215475e-01
5.259025039901846915e-02 2.084960011881156483e-01 7.389137484128658340e-01
7.881260282189873900e-02 1.688798756130510115e-01 7.523075215650502079e-01
5.623518030149213948e-02 2.467335141484247873e-01 6.970313055500830801e-01
8.291737111352767697e-02 1.264662682214666156e-01 7.906163606650058462e-01
7.188243255093582085e-02 1.923356604666101588e-01 7.357819069824539371e-01
8.526902908059583175e-02 1.596081121030924199e-01 7.551228588163118038e-01
1.978397525197379825e-01 2.877104690482503724e-01 5.144497784320116729e-01
1.920540475754635990e-01 2.244573791291203657e-01 5.834885732954160353e-01
5.527701837868208290e-02 1.159659412826156422e-01 8.287570403387023443e-01
5.131029950588083394e-02 7.857097241188122638e-02 8.701187280822378911e-01
7.220629553615309781e-02 1.061115546883608374e-01 8.216821497754861481e-01
1.082843510831576761e-01 2.265278146522637648e-01 6.651878342645785036e-01
2.151279271456746078e-01 2.515164452603326217e-01 5.333556275939926872e-01
1.016960283274815913e-01 1.032570742333968200e-01 7.950468974391216026e-01
1.306972866681749834e-01 1.738654040730524819e-01 6.954373092587724514e-01
6.864519907800570309e-02 1.253446422911999869e-01 8.060101586307942823e-01
1.519681155273962803e-01 2.427809125796255019e-01 6.052509718929781624e-01
2.387794939576399211e-01 2.588842365817999314e-01 5.023362694605600920e-01
1.126920109374757312e-01 1.394069395842552350e-01 7.479010494782690754e-01
1.942582920850050854e-01 2.555636427843869241e-01 5.501780651306078518e-01
1.337775107072263214e-01 1.798222800958268752e-01 6.864002091969468866e-01
1.436461964711591155e-01 2.146657677806200482e-01 6.416880357482207531e-01
1.053448595610911864e-01 2.589849832381567185e-01 6.356701572007521506e-01
2.028331375502483991e-01 3.226704829991752232e-01 4.744963794505763777e-01
1.668523984443395225e-01 2.312501734526232755e-01 6.018974281030372575e-01
1.714697687587318220e-01 2.008286937708525788e-01 6.277015374704154604e-01
1.744673334873037551e-01 2.299751210329338547e-01 5.955575454797623625e-01
1.153841824820713430e-01 1.568580574706999187e-01 7.277577600472286967e-01
1.669574982735873570e-01 2.425240496441014582e-01 5.905184520823111294e-01
1.759827621025706612e-01 1.954831244621293984e-01 6.285341134352999681e-01
2.454262036512564471e-01 3.139602248123888883e-01 4.406135715363546090e-01
1.775388014071453691e-01 2.474531626513413185e-01 5.750080359415132847e-01
1.258042686015387324e-01 4.040242176846592925e-01 4.701715137138020029e-01
1.665802745249723715e-01 3.864839566587152109e-01 4.469357688163124176e-01
1.218890245336304440e-01 3.958523489992572530e-01 4.822586264671123724e-01
6.233606775774456349e-02 3.714754139598081539e-01 5.661885182824474283e-01
1.002145438002718381e-01 4.377009773996480280e-01 4.620844788000801895e-01
8.740373163716394500e-02 3.504942065145873475e-01 5.621020618482486242e-01
8.290839337646473128e-02 4.258997106117574094e-01 4.911918960117778732e-01
7.894203750552208909e-02 3.683685274653633046e-01 5.526894350291144953e-01
1.093209075949525960e-01 3.980367953908414136e-01 4.926422970142059765e-01
1.149553193053081540e-01 2.681175777353126399e-01 6.169271029593793587e-01
1.764088020755043562e-01 3.062310974324845558e-01 5.173601004920110880e-01
