# true eigs
8.396124094724655151e-02 3.437737524509429932e-01 5.722651481628417969e-01
8.814155310392379761e-02 3.441575765609741211e-01 5.677008628845214844e-01
8.612956106662750244e-02 3.528551459312438965e-01 5.610154271125793457e-01
8.733500540256500244e-02 3.596648871898651123e-01 5.530002713203430176e-01
8.739112317562103271e-02 3.573559224605560303e-01 5.552528500556945801e-01
8.762384951114654541e-02 3.615653216838836670e-01 5.508108139038085938e-01
8.697094023227691650e-02 3.556996881961822510e-01 5.573292970657348633e-01
8.903624117374420166e-02 3.439846932888031006e-01 5.669789314270019531e-01
8.672278374433517456e-02 3.435510098934173584e-01 5.697262883186340332e-01
8.658767491579055786e-02 3.569750189781188965e-01 5.564371943473815918e-01
8.581686019897460938e-02 3.542343378067016602e-01 5.599488019943237305e-01
8.655877411365509033e-02 3.563257455825805664e-01 5.571155548095703125e-01
8.733995258808135986e-02 3.643173873424530029e-01 5.483426451683044434e-01
8.723650127649307251e-02 3.643033206462860107e-01 5.484601855278015137e-01
8.599336445331573486e-02 3.560938239097595215e-01 5.579128265380859375e-01
8.528701961040496826e-02 3.584150671958923340e-01 5.562978982925415039e-01
8.506920188665390015e-02 3.573702871799468994e-01 5.575605034828186035e-01
8.198963850736618042e-02 3.403698205947875977e-01 5.776404142379760742e-01
8.079558610916137695e-02 3.393353819847106934e-01 5.798690319061279297e-01
7.947160303592681885e-02 3.019483387470245361e-01 6.185803413391113281e-01
7.546848803758621216e-02 3.150352835655212402e-01 6.094963550567626953e-01
7.095507532358169556e-02 2.927018404006958008e-01 6.363429427146911621e-01
7.088525593280792236e-02 2.972182631492614746e-01 6.318966150283813477e-01
7.558996230363845825e-02 2.920536994934082031e-01 6.323564052581787109e-01
7.161701470613479614e-02 3.028378784656524658e-01 6.255452036857604980e-01
6.603839993476867676e-02 2.845937013626098633e-01 6.493679881095886230e-01
6.391674280166625977e-02 2.753463983535766602e-01 6.607367992401123047e-01
6.360806524753570557e-02 2.789440751075744629e-01 6.574477553367614746e-01
5.950055271387100220e-02 2.587707638740539551e-01 6.817286610603332520e-01
5.616971105337142944e-02 2.437102347612380981e-01 7.001199722290039062e-01
5.615790933370590210e-02 2.475198060274124146e-01 6.963222026824951172e-01
5.930041149258613586e-02 2.629926800727844238e-01 6.777071952819824219e-01
6.400258839130401611e-02 2.840645909309387207e-01 6.519328355789184570e-01
5.838253349065780640e-02 2.544898390769958496e-01 6.871274709701538086e-01
6.269500404596328735e-02 2.378431856632232666e-01 6.994618773460388184e-01
